City,ISS-ID,lat,lon,latcity,loncity,nlat,nlon,MODEL,date,hour,alt,sunazt,sunelv,shu,ap,ISO,Coments,NASA,CoordFLAG,URL,small,large,Thumbnail
Tunisie - تونس,ISS031-E-97229,33.5,8.9,0.0,0.0,33.5,8.9,NIKON D3S S/N: 2008336,20120604,205105,209.0,322.0,-23.0,0.4,1.4,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS031&roll=E&frame=97229,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS031/ISS031-E-97229.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS031/ISS031-E-97229.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS031/ISS031-E-97229.jpg
ليبيا (Libya),ISS035-E-23425,32.2,11.9,0.0,0.0,32.2,11.9,NIKON D3S S/N: 2008336,20130418,221419,215.0,340.0,-45.0,1/30,2.8,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=23425,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-23425.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-23425.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-23425.jpg
St.John,ISS027-E-13664,48.3,-48.0,17.1184569,-61.8448509,48.3,-48.5,NIKON D3S S/N: 2007934,20110416,014513,184.0,335.0,-29.0,1/15,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=13664,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-13664.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-13664.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-13664.jpg
الجزائر (Algérie),ISS025-E-11753,32.9,7.8,0.0,0.0,32.9,7.8,NIKON D3S S/N: 2007934,20101104,215212,185.0,309.0,-65.0,1/6,2.8,20319,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS025&roll=E&frame=11753,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS025/ISS025-E-11753.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-11753.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS025/ISS025-E-11753.jpg
Phenix,ISS037-E-15441,33.5,-112.0,37.079867,-78.7477838,33.8,-113.5,NIKON D3S S/N: 2007931,20131018,061346,223.0,324.0,-62.0,1/20,2.8,10000,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS037&roll=E&frame=15441,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-15441.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS037/ISS037-E-15441.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS037/ISS037-E-15441.jpg
الجزائر (Algérie),ISS026-E-26921,32.6,6.4,0.0,0.0,32.6,6.4,NIKON D3S S/N: 2007934,20110213,205409,188.0,285.0,-46.0,1/15,4.0,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=26921,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS026/ISS026-E-26921.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-26921.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS026/ISS026-E-26921.jpg
المغرب Maroc,ISS025-E-13709,32.5,-6.6,0.0,0.0,32.5,-6.6,NIKON D3S S/N: 2007934,20101109,205036,185.0,276.0,-43.0,1/10,2.8,20319,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS025&roll=E&frame=13709,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS025/ISS025-E-13709.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-13709.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS025/ISS025-E-13709.jpg
ليبيا (Libya),ISS034-E-48628,29.4,14.4,0.0,0.0,29.4,14.4,NIKON D3S S/N: 2008336,20130214,231817,222.0,2.0,-73.0,1/40,3.2,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=48628,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-48628.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-48628.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-48628.jpg
الجزائر (Algérie),ISS036-E-25912,31.4,6.3,0.0,0.0,31.4,6.3,NIKON D3S S/N: 2007945,20130729,220507,224.0,332.0,-35.0,1/8,1.4,8000,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=25912,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-25912.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-25912.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-25912.jpg
Phenix,ISS030-E-271253,34.3,-110.0,37.079867,-78.7477838,34.3,-110.6,NIKON D3S S/N: 2008336,20120424,051123,212.0,321.0,-34.0,1/125,1.4,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=271253,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-271253.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-271253.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-271253.jpg
الجزائر (Algérie),ISS036-E-28569,29.8,-0.7,0.0,0.0,29.8,-0.7,NIKON D3S S/N: 2007945,20130801,211454,224.0,313.0,-27.0,1/10,1.6,12800,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=28569,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-28569.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-28569.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-28569.jpg
الجزائر (Algérie),ISS030-E-278746,28.3,-4.2,0.0,0.0,28.3,-4.2,NIKON D3S S/N: 2007934,20120330,000127,213.0,351.0,-58.0,0.8,1.6,3200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=278746,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-278746.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-278746.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-278746.jpg
الجزائر (Algérie),ISS030-E-201166,27.9,-3.3,0.0,0.0,27.9,-3.3,NIKON D3S S/N: 2008336,20120401,224510,213.0,322.0,-51.0,1/10,1.4,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=201166,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-201166.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-201166.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-201166.jpg
United States of America,ISS030-E-225792,45.8,-85.0,0.0,0.0,45.8,-85.4,NIKON D3S S/N: 2007931,20120412,065101,211.0,20.0,-33.0,0.6,1.4,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=225792,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-225792.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-225792.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-225792.jpg
SAMARA,ISS026-E-26540,53.1,50.3,44.8271655,24.7142815163,51.0,54.3,NIKON D3S S/N: 2007934,20110211,232159,187.0,57.0,-40.0,1/15,4.0,12800,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=26540,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS026/ISS026-E-26540.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-26540.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS026/ISS026-E-26540.jpg
Monterey,ISS035-E-7939,25.0,-99.0,36.6115295,-121.887030775,25.0,-99.3,NIKON D3S S/N: 2008336,20130323,073759,216.0,29.0,-61.0,1/20,2.8,25600,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=7939,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-7939.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-7939.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-7939.jpg
La manga,ISS021-E-15145,36.6,1.4,45.071229,25.2757135957,36.6,1.4,NIKON D2Xs S/N: 6026710,20091025,000345,185.0,15.0,-65.0,0.3,2.8,400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS021&roll=E&frame=15145,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS021/ISS021-E-15145.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-15145.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS021/ISS021-E-15145.jpg
Eire,ISS030-E-213644,48.0,-15.0,52.865196,-7.9794599,48.0,-15.4,NIKON D3S S/N: 2008336,20120405,004426,212.0,354.0,-36.0,0.4,1.4,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=213644,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-213644.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-213644.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-213644.jpg
Eire y UK,ISS034-E-39768,51.5,-15.0,54.1053249,-6.3669287,51.5,-15.8,NIKON D3S S/N: 2007931,20130203,011418,222.0,359.0,-55.0,1,2.8,1600,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=39768,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-39768.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-39768.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-39768.jpg
Valle del Po,ISS038-E-9812,48.1,19.0,24.063725,-104.5828713,48.1,19.0,NIKON D3S S/N: 2007931,20131128,230521,220.0,17.0,-63.0,1/50,1.4,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9812,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9812.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9812.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9812.jpg
STRAIT,ISS026-E-26962,38.2,15.6,53.2319029,-0.5389577,39.6,16.1,NIKON D3S S/N: 2007934,20110213,205657,188.0,303.0,-51.0,1/15,4.0,12800,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=26962,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS026/ISS026-E-26962.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-26962.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS026/ISS026-E-26962.jpg
Valle del Po,ISS038-E-9809,47.5,16.7,24.063725,-104.5828713,47.5,16.7,NIKON D3S S/N: 2007931,20131128,230454,220.0,13.0,-64.0,1/30,1.4,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9809,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9809.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9809.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9809.jpg
ราชอาณาจักรไทย,ISS034-E-49995,13.1,99.4,0.0,0.0,13.1,99.4,NIKON D3S S/N: 2053892,20130214,184549,222.0,91.0,-73.0,1,2.8,4000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=49995,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-49995.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-49995.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-49995.jpg
Zagrev,ISS035-E-20977,46.8,17.4,-1.6819785,-78.6419547,46.8,17.4,NIKON D3S S/N: 2008336,20130412,222623,215.0,353.0,-34.0,1/30,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=20977,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-20977.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-20977.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-20977.jpg
"Eire, UK",ISS030-E-255727,49.3,-10.0,54.1053249,-6.3669287,49.3,-10.9,NIKON D3S S/N: 2008336,20120414,002209,211.0,354.0,-31.0,0.6,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=255727,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-255727.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-255727.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-255727.jpg
Valle del Po,ISS038-E-9807,46.6,14.1,24.063725,-104.5828713,46.6,14.1,NIKON D3S S/N: 2007931,20131128,230422,220.0,7.0,-65.0,1/30,1.4,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9807,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9807.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9807.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9807.jpg
SALO,ISS026-E-26529,45.7,10.7,60.3846716,23.1286377,48.1,13.7,NIKON D3S S/N: 2007934,20110211,231502,187.0,358.0,-56.0,1/15,4.0,12800,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=26529,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS026/ISS026-E-26529.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-26529.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS026/ISS026-E-26529.jpg
Italia,ISS038-E-9806,46.0,12.5,0.0,0.0,46.0,12.5,NIKON D3S S/N: 2007931,20131128,230402,220.0,3.0,-66.0,1/30,1.4,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9806,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9806.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9806.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9806.jpg
Franfurt,ISS038-E-44098,51.8,12.0,39.9512771,-0.0662935,51.8,12.0,NIKON D3S S/N: 2021064,20131215,185256,223.0,275.0,-34.0,1/40,4.0,16127,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=44098,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-44098.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-44098.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-44098.jpg
Franfurt,ISS030-E-217678,51.7,10.1,39.9512771,-0.0662935,51.7,10.1,NIKON D3S S/N: 2007934,20120412,220905,211.0,340.0,-27.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217678,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217678.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217678.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217678.jpg
Franfurt,ISS030-E-250118,49.5,12.0,39.9512771,-0.0662935,49.5,12.0,NIKON D3S S/N: 2007931,20120416,213732,211.0,334.0,-27.0,1/60,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250118,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250118.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250118.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250118.jpg
Franfurt,ISS030-E-217677,51.7,9.8,39.9512771,-0.0662935,51.7,9.8,NIKON D3S S/N: 2007934,20120412,220902,211.0,340.0,-27.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217677,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217677.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217677.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217677.jpg
Franfurt,ISS023-E-30615,49.8,11.5,39.9512771,-0.0662935,49.8,11.5,NIKON D3S S/N: 2007934,20100501,231116,188.0,0.0,-25.0,1/125,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=30615,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS023/ISS023-E-30615.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-30615.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS023/ISS023-E-30615.jpg
Franfurt,ISS032-E-13035,51.3,9.2,39.9512771,-0.0662935,51.3,9.2,NIKON D3S S/N: 2007931,20120804,000240,213.0,9.0,-21.0,1/15,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS032&roll=E&frame=13035,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-13035.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS032/ISS032-E-13035.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS032/ISS032-E-13035.jpg
Italia,ISS038-E-9803,44.9,9.7,0.0,0.0,44.9,9.7,NIKON D3S S/N: 2007931,20131128,230325,220.0,356.0,-67.0,1/30,1.4,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9803,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9803.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9803.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9803.jpg
Italia,ISS038-E-9803,44.9,9.7,0.0,0.0,44.9,9.7,NIKON D3S S/N: 2007931,20131128,230325,220.0,356.0,-67.0,1/30,1.4,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9803,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9803.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9803.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9803.jpg
Bismarck,ISS030-E-223076,47.7,-16.0,0.0,0.0,47.7,-16.3,NIKON D3S S/N: 2053892,20120405,004415,212.0,353.0,-36.0,0.4,1.4,3200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=223076,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-223076.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-223076.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-223076.jpg
,ISS027-E-13661,45.2,-57.0,0.0,0.0,45.2,-57.5,NIKON D3S S/N: 2007934,20110416,014324,184.0,324.0,-28.0,1/15,2.8,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=13661,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-13661.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-13661.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-13661.jpg
Italia,ISS038-E-9802,44.6,9.1,0.0,0.0,44.6,9.1,NIKON D3S S/N: 2007931,20131128,230317,220.0,355.0,-67.0,1/30,1.4,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9802,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9802.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9802.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9802.jpg
Riyadh,ISS030-E-237577,25.1,46.9,24.6320297,46.7149069,25.1,46.9,NIKON D3S S/N: 2053892,20120415,224324,212.0,41.0,-46.0,1/80,1.4,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=237577,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-237577.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-237577.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-237577.jpg
Italia,ISS038-E-9801,44.4,8.5,0.0,0.0,44.4,8.5,NIKON D3S S/N: 2007931,20131128,230309,220.0,353.0,-67.0,1/30,1.4,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=9801,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9801.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-9801.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-9801.jpg
Chicago,ISS023-E-31264,31.9,-79.0,41.8756208,-87.6243706,31.9,-79.6,NIKON D3S S/N: 2007934,20100503,072029,188.0,37.0,-34.0,1/5,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=31264,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS023/ISS023-E-31264.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-31264.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS023/ISS023-E-31264.jpg
,ISS027-E-14018,41.0,-66.0,0.0,0.0,41.0,-66.3,NIKON D3S S/N: 2007935,20110416,014122,185.0,314.0,-27.0,1/30,2.8,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=14018,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-14018.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-14018.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-14018.jpg
Italy,ISS037-E-18859,32.0,19.3,42.6384261,12.674297,32.0,19.3,NIKON D3S S/N: 2007945,20131023,191946,223.0,284.0,-43.0,1/8,1.4,10000,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS037&roll=E&frame=18859,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-18859.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS037/ISS037-E-18859.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS037/ISS037-E-18859.jpg
greece,ISS030-E-202962,45.7,32.3,39.000041,21.9999569,45.7,32.3,NIKON D3S S/N: 2008336,20120402,215629,211.0,1.0,-39.0,1/4,1.4,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=202962,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-202962.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-202962.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-202962.jpg
Francia,ISS030-E-267858,50.6,-9.6,46.603354,1.8883335,50.6,-9.6,NIKON D3S S/N: 2008336,20120414,232611,211.0,340.0,-28.0,0.5,1.4,3200,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=267858,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-267858.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-267858.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-267858.jpg
Italy,ISS037-E-18453,33.1,5.8,42.6384261,12.674297,33.1,5.8,NIKON D3S S/N: 2007945,20131021,205350,223.0,294.0,-50.0,1/8,1.4,6400,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS037&roll=E&frame=18453,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-18453.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS037/ISS037-E-18453.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS037/ISS037-E-18453.jpg
